BASE,cond,couple,dataset,group,maskdistill,probe,rel_rot,rel_tdir,rkd_sh_a,rkd_sh_d,scene,state
0.2719176709651947,clean,0.02891058288514614,7scenes,lora_late,0.0597284771502018,probe1,0.029313119128346443,0.33391639590263367,0.11240372061729431,0.042718008160591125,office,theta_rel
0.020297113806009293,clean,0.0029158105608075857,7scenes,cam_token,0.009500507265329361,probe1,0.0025015175342559814,0.028478119522333145,0.00891871377825737,0.00335520482622087,office,theta_rel
0.5077996850013733,clean,0.04795047640800476,7scenes,ALL,0.11146166175603867,probe1,0.04690403491258621,0.6617240309715271,0.21211184561252594,0.08031844347715378,office,theta_rel
0.2506367862224579,m0,0.028176607564091682,7scenes,lora_early,0.10624327510595322,probe1,0.08813726156949997,0.13835443556308746,0.08629710972309113,0.06014452502131462,office,theta_rel
0.12353259325027466,m0,0.014234271831810474,7scenes,lora_late,0.053009033203125,probe1,0.0579829178750515,0.0792304128408432,0.043214861303567886,0.03308531641960144,office,theta_rel
0.014083430171012878,m0,0.0015803821152076125,7scenes,cam_token,0.007816721685230732,probe1,0.006070283707231283,0.008093032985925674,0.005347586702555418,0.003961166366934776,office,theta_rel
0.2797810435295105,m0,0.0316074900329113,7scenes,ALL,0.11899030953645706,probe1,0.10567423701286316,0.15963993966579437,0.09666081517934799,0.06875822693109512,office,theta_rel
0.0046072532422840595,clean,0.0012806300073862076,7scenes,lora_early,0.004303544294089079,probe0,0.00012668823183048517,4.268666816642508e-05,3.692414247780107e-05,2.9464079489116557e-05,chess,theta0
0.003410463687032461,clean,0.0028427375946193933,7scenes,lora_late,0.0014745643129572272,probe0,0.0004000813059974462,0.00012717694335151464,0.00010950227442663163,9.546478395350277e-05,chess,theta0
0.0017960849218070507,clean,0.0005325727397575974,7scenes,cam_token,0.0017437561182305217,probe0,6.778846000088379e-05,1.0694789125409443e-05,8.23291702545248e-06,1.3300103091751225e-05,chess,theta0
0.0060069928877055645,clean,0.003163037123158574,7scenes,ALL,0.0048719109036028385,probe0,0.000425100268330425,0.00013457528257276863,0.00011585300671868026,0.00010078962804982439,chess,theta0
0.032151345163583755,m0,0.000820721557829529,7scenes,lora_early,0.03189796954393387,probe0,0.002009796444326639,0.0003639408096205443,0.0005417782813310623,0.00034332071663811803,chess,theta0
0.007800870109349489,m0,0.00046447888598777354,7scenes,lora_late,0.007630872540175915,probe0,0.0021439525298774242,0.00038832530844956636,0.0004685245512519032,0.00032123702112585306,chess,theta0
0.003975856117904186,m0,9.545481589157134e-05,7scenes,cam_token,0.0039786528795957565,probe0,0.00033494981471449137,4.916265970678069e-05,7.858045137254521e-05,5.0331229431321844e-05,chess,theta0
0.03332221508026123,m0,0.0009478586725890636,7scenes,ALL,0.03303846716880798,probe0,0.0029577023815363646,0.0005344777018763125,0.0007205649744719267,0.0004728589265141636,chess,theta0
0.006600613705813885,clean,0.000753310916479677,7scenes,lora_early,0.006490977946668863,probe1,0.00026301300385966897,0.00022886195802129805,2.059979124169331e-05,9.260857950721402e-06,chess,theta0
0.0024175532162189484,clean,0.0019367747008800507,7scenes,lora_late,0.0013055806048214436,probe1,0.0005502026760950685,0.0004305238835513592,4.087313936906867e-05,2.7119227524963208e-05,chess,theta0
0.0015404355945065618,clean,0.00038989551831036806,7scenes,cam_token,0.0014893218176439404,probe1,5.675859938492067e-05,3.11919029627461e-05,4.682628059526905e-06,3.7309318940970115e-06,chess,theta0
0.007196221966296434,clean,0.002114377450197935,7scenes,ALL,0.006786413490772247,probe1,0.0006124706706032157,0.0004885709495283663,4.600969623425044e-05,2.8898717573611066e-05,chess,theta0
0.036404646933078766,m0,0.00325100589543581,7scenes,lora_early,0.03801693767309189,probe1,0.0094572389498353,0.002317517064511776,0.0006374679505825043,0.0006026386981830001,chess,theta0
0.015453489497303963,m0,0.0009970125975087285,7scenes,lora_late,0.015271722339093685,probe1,0.00355050852522254,0.0013885211665183306,0.00040578650077804923,0.00034000357845798135,chess,theta0
