after,before,branch,component,dataset,delta,eval_where,grad_norm_preclip,scene,state,update_input
0.0005829533329233527,0.0005900065298192203,base+R+t,rel_tdir,scannetpp,-7.053196895867586e-06,after_on_input,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
0.007422519847750664,0.007405146025121212,base+R+t,maskdistill,scannetpp,1.7373822629451752e-05,after_on_probe0_clean,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
5.01179556522402e-06,4.334074674261501e-06,base+R+t,rkd_sh_d,scannetpp,6.777208909625188e-07,after_on_probe0_clean,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
9.0903395175701e-06,9.452873200643808e-06,base+R+t,rkd_sh_a,scannetpp,-3.625336830737069e-07,after_on_probe0_clean,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
1.6642003174638376e-05,1.9375869669602253e-05,base+R+t,couple,scannetpp,-2.733866494963877e-06,after_on_probe0_clean,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
4.047023685416207e-05,4.3716740037780255e-05,base+R+t,rel_rot,scannetpp,-3.246503183618188e-06,after_on_probe0_clean,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
0.00011902054393431172,0.0001138448715209961,base+R+t,rel_tdir,scannetpp,5.175672413315624e-06,after_on_probe0_clean,0.04190737381577492,1ada7a0617,theta_base,probe0/m0
0.1489851474761963,0.14973367750644684,base,maskdistill,scannetpp,-0.0007485300302505493,after_on_input,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
2.430441554679419e-06,4.278642336430494e-06,base,rkd_sh_d,scannetpp,-1.8482007817510748e-06,after_on_input,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
5.4355463362298906e-05,7.033658039290458e-05,base,rkd_sh_a,scannetpp,-1.5981117030605674e-05,after_on_input,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
0.0001813524286262691,0.000172170257428661,base,couple,scannetpp,9.182171197608113e-06,after_on_input,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
4.929955684929155e-05,4.4957858335692436e-05,base,rel_rot,scannetpp,4.341698513599113e-06,after_on_input,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
0.0005389153957366943,0.0006142159691080451,base,rel_tdir,scannetpp,-7.530057337135077e-05,after_on_input,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
0.00740957073867321,0.007366379722952843,base,maskdistill,scannetpp,4.319101572036743e-05,after_on_probe0_clean,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
4.202983291179407e-06,3.831192771031056e-06,base,rkd_sh_d,scannetpp,3.717905201483518e-07,after_on_probe0_clean,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
9.85729548119707e-06,1.2094478734070435e-05,base,rkd_sh_a,scannetpp,-2.237183252873365e-06,after_on_probe0_clean,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
2.7271387807559222e-05,2.3671034796279855e-05,base,couple,scannetpp,3.600353011279367e-06,after_on_probe0_clean,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
6.475077680079266e-05,6.706541171297431e-05,base,rel_rot,scannetpp,-2.3146349121816456e-06,after_on_probe0_clean,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
0.00011914968490600586,0.00014022986579220742,base,rel_tdir,scannetpp,-2.108018088620156e-05,after_on_probe0_clean,0.033351268619298935,1ada7a0617,theta_rel,probe0/m0
0.1489804983139038,0.14973367750644684,base+R,maskdistill,scannetpp,-0.0007531791925430298,after_on_input,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
4.19222214986803e-06,4.278642336430494e-06,base+R,rkd_sh_d,scannetpp,-8.642018656246364e-08,after_on_input,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
5.467640585266054e-05,7.033658039290458e-05,base+R,rkd_sh_a,scannetpp,-1.5660174540244043e-05,after_on_input,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
0.00019447586964815855,0.000172170257428661,base+R,couple,scannetpp,2.230561221949756e-05,after_on_input,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
4.477369657251984e-05,4.4957858335692436e-05,base+R,rel_rot,scannetpp,-1.841617631725967e-07,after_on_input,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
0.0005403558607213199,0.0006142159691080451,base+R,rel_tdir,scannetpp,-7.386010838672519e-05,after_on_input,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
0.007391275838017464,0.007366379722952843,base+R,maskdistill,scannetpp,2.489611506462097e-05,after_on_probe0_clean,0.03350291773676872,1ada7a0617,theta_rel,probe0/m0
