cond,cosine,dataset,group,probe,scene,state,value
clean,"cos(g_rel_rot,g_rel_tdir)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.24120551347732544
clean,"cos(g_maskdistill,g_rkd_sh_d)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.2830442786216736
clean,"cos(g_maskdistill,g_rkd_sh_a)",scannetpp,ALL,probe1,09c1414f1b,theta0,-0.6410552263259888
clean,"cos(g_maskdistill,g_couple)",scannetpp,ALL,probe1,09c1414f1b,theta0,-0.6844392418861389
clean,"cos(g_maskdistill,g_rel_rot)",scannetpp,ALL,probe1,09c1414f1b,theta0,-0.6729584336280823
clean,"cos(g_maskdistill,g_rel_tdir)",scannetpp,ALL,probe1,09c1414f1b,theta0,-0.572385847568512
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.08909173309803009
clean,"cos(g_rkd_sh_d,g_couple)",scannetpp,ALL,probe1,09c1414f1b,theta0,-0.025062162429094315
clean,"cos(g_rkd_sh_d,g_rel_rot)",scannetpp,ALL,probe1,09c1414f1b,theta0,-0.201661616563797
clean,"cos(g_rkd_sh_d,g_rel_tdir)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.16314417123794556
clean,"cos(g_rkd_sh_a,g_couple)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.914299726486206
clean,"cos(g_rkd_sh_a,g_rel_rot)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.7643176913261414
clean,"cos(g_rkd_sh_a,g_rel_tdir)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.9843685626983643
clean,"cos(g_couple,g_rel_rot)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.7291707396507263
clean,"cos(g_couple,g_rel_tdir)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.8878107070922852
clean,"cos(g_rel_rot,g_rel_tdir)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.6663187742233276
clean,"cos(g_rel_rot,g_base)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.7496150732040405
clean,"cos(g_rel_tdir,g_base)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.988649308681488
clean,"cos(g_rel_rot,g_base)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.6447480916976929
clean,"cos(g_rel_tdir,g_base)",scannetpp,lora_late,probe1,09c1414f1b,theta0,0.9811050295829773
clean,"cos(g_rel_rot,g_base)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.35241156816482544
clean,"cos(g_rel_tdir,g_base)",scannetpp,cam_token,probe1,09c1414f1b,theta0,0.9837785959243774
clean,"cos(g_rel_rot,g_base)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.7424311637878418
clean,"cos(g_rel_tdir,g_base)",scannetpp,ALL,probe1,09c1414f1b,theta0,0.9879801273345947
clean,loss[maskdistill],scannetpp,-,probe1,09c1414f1b,theta0,0.10192538797855377
clean,loss[rkd_sh_d],scannetpp,-,probe1,09c1414f1b,theta0,0.011878594756126404
clean,loss[rkd_sh_a],scannetpp,-,probe1,09c1414f1b,theta0,0.05303291603922844
clean,loss[couple],scannetpp,-,probe1,09c1414f1b,theta0,0.0013776409905403852
clean,loss[rel_rot],scannetpp,-,probe1,09c1414f1b,theta0,3.5861949920654297
clean,loss[rel_tdir],scannetpp,-,probe1,09c1414f1b,theta0,0.3501224219799042
m0,"cos(g_maskdistill,g_rkd_sh_d)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9300243258476257
m0,"cos(g_maskdistill,g_rkd_sh_a)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9206063747406006
m0,"cos(g_maskdistill,g_couple)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.8929893970489502
m0,"cos(g_maskdistill,g_rel_rot)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9340097904205322
m0,"cos(g_maskdistill,g_rel_tdir)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.8902961015701294
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9984948039054871
m0,"cos(g_rkd_sh_d,g_couple)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.978989839553833
m0,"cos(g_rkd_sh_d,g_rel_rot)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9941161274909973
m0,"cos(g_rkd_sh_d,g_rel_tdir)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9763006567955017
m0,"cos(g_rkd_sh_a,g_couple)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9851224422454834
m0,"cos(g_rkd_sh_a,g_rel_rot)",scannetpp,lora_early,probe1,09c1414f1b,theta0,0.9932796955108643
