cond,cosine,dataset,group,probe,scene,state,value
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_early,probe1,office,theta_base,0.28523313999176025
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,0.19225409626960754
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.7127021551132202
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_early,probe1,office,theta_base,0.874254584312439
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,0.01685693860054016
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.09469044208526611
m0,"cos(g_couple,g_rel_rot)",7scenes,lora_early,probe1,office,theta_base,-0.0935390517115593
m0,"cos(g_couple,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,-0.2801702618598938
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_base,0.5993165373802185
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_late,probe1,office,theta_base,-0.012527070008218288
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_late,probe1,office,theta_base,-0.043407972902059555
m0,"cos(g_maskdistill,g_couple)",7scenes,lora_late,probe1,office,theta_base,-0.07715880870819092
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,0.4386395812034607
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.2477511167526245
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_late,probe1,office,theta_base,0.6782962679862976
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_late,probe1,office,theta_base,0.21308961510658264
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,0.11264389753341675
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.7045058012008667
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_late,probe1,office,theta_base,0.7764792442321777
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,-0.10352854430675507
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.1349828988313675
m0,"cos(g_couple,g_rel_rot)",7scenes,lora_late,probe1,office,theta_base,-0.20064708590507507
m0,"cos(g_couple,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,-0.3054274916648865
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_base,0.5545676946640015
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,cam_token,probe1,office,theta_base,-0.148208349943161
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,cam_token,probe1,office,theta_base,-0.04948338121175766
m0,"cos(g_maskdistill,g_couple)",7scenes,cam_token,probe1,office,theta_base,0.0015086382627487183
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,0.5934359431266785
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.19383695721626282
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,cam_token,probe1,office,theta_base,0.7515804767608643
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,cam_token,probe1,office,theta_base,0.2996406555175781
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,0.10495041310787201
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.7120369076728821
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,cam_token,probe1,office,theta_base,0.7391102313995361
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,-0.01481492817401886
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.2553274631500244
m0,"cos(g_couple,g_rel_rot)",7scenes,cam_token,probe1,office,theta_base,-0.0824698954820633
m0,"cos(g_couple,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,-0.1609554886817932
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_base,0.5760598182678223
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,ALL,probe1,office,theta_base,0.07034669816493988
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,ALL,probe1,office,theta_base,0.10845362395048141
m0,"cos(g_maskdistill,g_couple)",7scenes,ALL,probe1,office,theta_base,0.03156920522451401
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,0.5222893953323364
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.2643173336982727
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,ALL,probe1,office,theta_base,0.6577237248420715
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,ALL,probe1,office,theta_base,0.27107471227645874
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,0.17231306433677673
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.7109332084655762
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,ALL,probe1,office,theta_base,0.8571909666061401
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,-0.009151751175522804
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.10249564051628113
m0,"cos(g_couple,g_rel_rot)",7scenes,ALL,probe1,office,theta_base,-0.11631085723638535
m0,"cos(g_couple,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,-0.28447943925857544
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,ALL,probe1,office,theta_base,0.5869216322898865
m0,"cos(g_rel_rot,g_base)",7scenes,lora_early,probe1,office,theta_base,0.2148628830909729
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_early,probe1,office,theta_base,0.2996235489845276
m0,"cos(g_rel_rot,g_base)",7scenes,lora_late,probe1,office,theta_base,0.07885157316923141
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_late,probe1,office,theta_base,0.34925317764282227
m0,"cos(g_rel_rot,g_base)",7scenes,cam_token,probe1,office,theta_base,0.2637331485748291
m0,"cos(g_rel_tdir,g_base)",7scenes,cam_token,probe1,office,theta_base,0.43722212314605713
m0,"cos(g_rel_rot,g_base)",7scenes,ALL,probe1,office,theta_base,0.1842954307794571
m0,"cos(g_rel_tdir,g_base)",7scenes,ALL,probe1,office,theta_base,0.3084876537322998
m0,loss[maskdistill],7scenes,-,probe1,office,theta_base,0.1954013854265213
m0,loss[rkd_sh_d],7scenes,-,probe1,office,theta_base,0.008564312942326069
m0,loss[rkd_sh_a],7scenes,-,probe1,office,theta_base,0.008678074926137924
m0,loss[couple],7scenes,-,probe1,office,theta_base,0.0014607219491153955
m0,loss[rel_rot],7scenes,-,probe1,office,theta_base,0.01922016777098179
m0,loss[rel_tdir],7scenes,-,probe1,office,theta_base,0.019984673708677292
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_early,probe0,office,theta_rel,0.5191131830215454
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_rel,0.19106432795524597
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_early,probe0,office,theta_rel,-0.47910240292549133
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,0.4416382908821106
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.579474925994873
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_rel,0.6162466406822205
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_early,probe0,office,theta_rel,-0.8163248300552368
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,0.036241769790649414
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.862404465675354
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_early,probe0,office,theta_rel,-0.24162708222866058
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,0.02714397758245468
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.16912750899791718
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,-0.1068485900759697
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,-0.8836166858673096
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.05369529500603676
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_late,probe0,office,theta_rel,0.7197682857513428
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_rel,0.33626478910446167
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_late,probe0,office,theta_rel,-0.4426027536392212
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,0.11287053674459457
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.7255359888076782
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_rel,0.6313165426254272
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_late,probe0,office,theta_rel,-0.5367986559867859
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,-0.0016341623850166798
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.8745486736297607
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_late,probe0,office,theta_rel,-0.13650932908058167
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,-0.15277445316314697
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.2330171763896942
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,-0.12079755961894989
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,-0.601799726486206
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.015232859179377556
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,cam_token,probe0,office,theta_rel,-0.10490529984235764
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_rel,0.4278143644332886
clean,"cos(g_maskdistill,g_couple)",7scenes,cam_token,probe0,office,theta_rel,0.1685769259929657
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,0.3019219934940338
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,-0.21325401961803436
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_rel,0.1748773157596588
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,cam_token,probe0,office,theta_rel,-0.5546889305114746
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,-0.012888120487332344
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,0.9143813848495483
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,cam_token,probe0,office,theta_rel,0.17086398601531982
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,0.045820776373147964
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,-0.19325384497642517
clean,"cos(g_couple,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,-0.020148269832134247
clean,"cos(g_couple,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,-0.6250404715538025
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,-0.060906119644641876
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,ALL,probe0,office,theta_rel,0.5815252661705017
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_rel,0.24224060773849487
clean,"cos(g_maskdistill,g_couple)",7scenes,ALL,probe0,office,theta_rel,-0.44994333386421204
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,0.3208751976490021
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.6213279962539673
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_rel,0.6200206875801086
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,ALL,probe0,office,theta_rel,-0.6874004602432251
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,0.020877718925476074
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.8666304349899292
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,ALL,probe0,office,theta_rel,-0.18997758626937866
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,-0.05038399249315262
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.19241303205490112
clean,"cos(g_couple,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,-0.11228132247924805
clean,"cos(g_couple,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,-0.754470705986023
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.038211554288864136
clean,"cos(g_rel_rot,g_base)",7scenes,lora_early,probe0,office,theta_rel,0.16738933324813843
clean,"cos(g_rel_tdir,g_base)",7scenes,lora_early,probe0,office,theta_rel,0.7594893574714661
clean,"cos(g_rel_rot,g_base)",7scenes,lora_late,probe0,office,theta_rel,-0.025341883301734924
clean,"cos(g_rel_tdir,g_base)",7scenes,lora_late,probe0,office,theta_rel,0.7712084650993347
clean,"cos(g_rel_rot,g_base)",7scenes,cam_token,probe0,office,theta_rel,0.15067356824874878
clean,"cos(g_rel_tdir,g_base)",7scenes,cam_token,probe0,office,theta_rel,0.44022008776664734
clean,"cos(g_rel_rot,g_base)",7scenes,ALL,probe0,office,theta_rel,0.08770016580820084
clean,"cos(g_rel_tdir,g_base)",7scenes,ALL,probe0,office,theta_rel,0.7616368532180786
clean,loss[maskdistill],7scenes,-,probe0,office,theta_rel,0.0371822714805603
clean,loss[rkd_sh_d],7scenes,-,probe0,office,theta_rel,0.027395982295274734
clean,loss[rkd_sh_a],7scenes,-,probe0,office,theta_rel,0.030373133718967438
clean,loss[couple],7scenes,-,probe0,office,theta_rel,0.006109412293881178
clean,loss[rel_rot],7scenes,-,probe0,office,theta_rel,0.0005319224437698722
clean,loss[rel_tdir],7scenes,-,probe0,office,theta_rel,0.13855333626270294
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_early,probe0,office,theta_rel,0.9159495830535889
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_rel,0.8723104000091553
m0,"cos(g_maskdistill,g_couple)",7scenes,lora_early,probe0,office,theta_rel,-0.8110328912734985
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,0.7786651849746704
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.8079066276550293
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_early,probe0,office,theta_rel,0.9386125802993774
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_early,probe0,office,theta_rel,-0.8817622661590576
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,0.839747428894043
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.884640097618103
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_early,probe0,office,theta_rel,-0.7712736129760742
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,0.7087914943695068
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.9737261533737183
m0,"cos(g_couple,g_rel_rot)",7scenes,lora_early,probe0,office,theta_rel,-0.8273851871490479
m0,"cos(g_couple,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,-0.743049144744873
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_early,probe0,office,theta_rel,0.6871261596679688
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_late,probe0,office,theta_rel,0.9193694591522217
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_rel,0.8683695197105408
m0,"cos(g_maskdistill,g_couple)",7scenes,lora_late,probe0,office,theta_rel,-0.848039448261261
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,0.7522451877593994
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.8052323460578918
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_late,probe0,office,theta_rel,0.9421412944793701
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_late,probe0,office,theta_rel,-0.9060584306716919
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,0.7997275590896606
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.8752841353416443
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_late,probe0,office,theta_rel,-0.8223588466644287
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,0.6759563684463501
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.967648983001709
m0,"cos(g_couple,g_rel_rot)",7scenes,lora_late,probe0,office,theta_rel,-0.7850263118743896
m0,"cos(g_couple,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,-0.7902095317840576
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_late,probe0,office,theta_rel,0.6282974481582642
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,cam_token,probe0,office,theta_rel,0.8775031566619873
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_rel,0.8534018397331238
m0,"cos(g_maskdistill,g_couple)",7scenes,cam_token,probe0,office,theta_rel,-0.8418280482292175
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,0.8043525815010071
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,0.8205959796905518
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,cam_token,probe0,office,theta_rel,0.9517291188240051
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,cam_token,probe0,office,theta_rel,-0.8749070763587952
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,0.801639199256897
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,0.9103313088417053
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,cam_token,probe0,office,theta_rel,-0.7808728814125061
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,0.6960466504096985
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,0.9814825057983398
m0,"cos(g_couple,g_rel_rot)",7scenes,cam_token,probe0,office,theta_rel,-0.8764715194702148
m0,"cos(g_couple,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,-0.7718548774719238
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,cam_token,probe0,office,theta_rel,0.6878045201301575
m0,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,ALL,probe0,office,theta_rel,0.9165672063827515
m0,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_rel,0.8710967898368835
m0,"cos(g_maskdistill,g_couple)",7scenes,ALL,probe0,office,theta_rel,-0.8204381465911865
m0,"cos(g_maskdistill,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,0.77216637134552
m0,"cos(g_maskdistill,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.8070005178451538
m0,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,ALL,probe0,office,theta_rel,0.9394693374633789
m0,"cos(g_rkd_sh_d,g_couple)",7scenes,ALL,probe0,office,theta_rel,-0.887682318687439
m0,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,0.8298023343086243
m0,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.882396936416626
m0,"cos(g_rkd_sh_a,g_couple)",7scenes,ALL,probe0,office,theta_rel,-0.7835829257965088
m0,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,0.7007951736450195
m0,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.9723132848739624
m0,"cos(g_couple,g_rel_rot)",7scenes,ALL,probe0,office,theta_rel,-0.8170000314712524
m0,"cos(g_couple,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,-0.7541753649711609
m0,"cos(g_rel_rot,g_rel_tdir)",7scenes,ALL,probe0,office,theta_rel,0.6730692982673645
m0,"cos(g_rel_rot,g_base)",7scenes,lora_early,probe0,office,theta_rel,0.7478168606758118
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_early,probe0,office,theta_rel,0.9374140501022339
m0,"cos(g_rel_rot,g_base)",7scenes,lora_late,probe0,office,theta_rel,0.7227120399475098
m0,"cos(g_rel_tdir,g_base)",7scenes,lora_late,probe0,office,theta_rel,0.9293200969696045
m0,"cos(g_rel_rot,g_base)",7scenes,cam_token,probe0,office,theta_rel,0.7370629906654358
m0,"cos(g_rel_tdir,g_base)",7scenes,cam_token,probe0,office,theta_rel,0.9576213955879211
m0,"cos(g_rel_rot,g_base)",7scenes,ALL,probe0,office,theta_rel,0.7416833639144897
m0,"cos(g_rel_tdir,g_base)",7scenes,ALL,probe0,office,theta_rel,0.9355541467666626
m0,loss[maskdistill],7scenes,-,probe0,office,theta_rel,0.24668455123901367
m0,loss[rkd_sh_d],7scenes,-,probe0,office,theta_rel,0.0397418849170208
m0,loss[rkd_sh_a],7scenes,-,probe0,office,theta_rel,0.057095520198345184
m0,loss[couple],7scenes,-,probe0,office,theta_rel,0.005391387268900871
m0,loss[rel_rot],7scenes,-,probe0,office,theta_rel,0.0027334082406014204
m0,loss[rel_tdir],7scenes,-,probe0,office,theta_rel,0.21551111340522766
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_early,probe1,office,theta_rel,0.3300171494483948
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_early,probe1,office,theta_rel,0.33381056785583496
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_early,probe1,office,theta_rel,0.27139315009117126
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_early,probe1,office,theta_rel,0.4509756565093994
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_rel,0.32622361183166504
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_early,probe1,office,theta_rel,0.9987045526504517
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_early,probe1,office,theta_rel,0.3454018831253052
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_early,probe1,office,theta_rel,0.2909165024757385
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_rel,0.9776242971420288
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_early,probe1,office,theta_rel,0.372823029756546
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_early,probe1,office,theta_rel,0.2752079367637634
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_rel,0.98268723487854
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_early,probe1,office,theta_rel,-0.23569558560848236
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_rel,0.521247923374176
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_early,probe1,office,theta_rel,0.20137394964694977
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,lora_late,probe1,office,theta_rel,0.44489485025405884
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,lora_late,probe1,office,theta_rel,0.4571755528450012
clean,"cos(g_maskdistill,g_couple)",7scenes,lora_late,probe1,office,theta_rel,0.3356545567512512
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,lora_late,probe1,office,theta_rel,0.3148292303085327
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_rel,0.49312514066696167
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,lora_late,probe1,office,theta_rel,0.995135486125946
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,lora_late,probe1,office,theta_rel,0.10882565379142761
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,lora_late,probe1,office,theta_rel,0.31894567608833313
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_rel,0.9650770425796509
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,lora_late,probe1,office,theta_rel,0.13580697774887085
clean,"cos(g_rkd_sh_a,g_rel_rot)",7scenes,lora_late,probe1,office,theta_rel,0.3071248531341553
clean,"cos(g_rkd_sh_a,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_rel,0.9742462635040283
clean,"cos(g_couple,g_rel_rot)",7scenes,lora_late,probe1,office,theta_rel,-0.25671878457069397
clean,"cos(g_couple,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_rel,0.30996572971343994
clean,"cos(g_rel_rot,g_rel_tdir)",7scenes,lora_late,probe1,office,theta_rel,0.2295539826154709
clean,"cos(g_maskdistill,g_rkd_sh_d)",7scenes,cam_token,probe1,office,theta_rel,-0.09513628482818604
clean,"cos(g_maskdistill,g_rkd_sh_a)",7scenes,cam_token,probe1,office,theta_rel,-0.12439227104187012
clean,"cos(g_maskdistill,g_couple)",7scenes,cam_token,probe1,office,theta_rel,-0.1342633068561554
clean,"cos(g_maskdistill,g_rel_rot)",7scenes,cam_token,probe1,office,theta_rel,0.5308098793029785
clean,"cos(g_maskdistill,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_rel,-0.1820334643125534
clean,"cos(g_rkd_sh_d,g_rkd_sh_a)",7scenes,cam_token,probe1,office,theta_rel,0.992699146270752
clean,"cos(g_rkd_sh_d,g_couple)",7scenes,cam_token,probe1,office,theta_rel,0.18627281486988068
clean,"cos(g_rkd_sh_d,g_rel_rot)",7scenes,cam_token,probe1,office,theta_rel,0.02190852165222168
clean,"cos(g_rkd_sh_d,g_rel_tdir)",7scenes,cam_token,probe1,office,theta_rel,0.9544764161109924
clean,"cos(g_rkd_sh_a,g_couple)",7scenes,cam_token,probe1,office,theta_rel,0.22974053025245667
